"identifiant","pays","poids","csp","csp_père","csp_mère","education","education_pere","education_mere","genre","age","csp_avec_A","mobilite","mobilite_educ","age_cat"
111009,"GB",1.5241818,"2","5","1",2,5,1,2,19,"OQ","OQ_OQ_M","2_5_M","14-25"
111010,"GB",3.5818555,"2","2","1",2,2,1,1,30,"ONQ","ONQ_ONQ_F","2_1_F","26-40"
111011,"GB",3.0483637,"5","3","5",5,3,5,2,28,"C","C_C_M","5_3_M","26-40"
111013,"GB",4.5075684,"1","1","1",1,1,1,1,51,"C","C_OQ_F","1_1_F","41-65"
111014,"GB",1.4204123,"5","5","5",5,5,5,2,38,"PI","PI_OQ_M","5_5_M","26-40"
111017,"GB",2.8408246,"2","1","1",2,1,1,2,45,"C","C_OQ_M","2_1_M","41-65"
111018,"GB",3.5818555,"5","5","2",5,5,2,1,28,"C","C_PI_F","5_2_F","26-40"
111019,"GB",5.372783,"2","2","1",2,2,1,1,20,"OQ","OQ_C_F","2_1_F","14-25"
111024,"GB",3.0483637,"5","5","2",5,5,2,2,26,"OQ","OQ_C_M","5_5_M","26-40"
111102,"GB",3.2743874,"1","1","1",1,1,1,2,59,"C","C_OQ_M","1_1_M","41-65"
111104,"DE",2.2119153,"3","4","2",3,4,2,2,61,"OQ","OQ_PI_M","3_4_M","41-65"
111106,"GB",3.2743874,"5","1","1",5,1,1,2,57,"C","C_PI_M","5_1_M","41-65"
111107,"GB",2.8408246,"3","1","2",3,1,2,2,36,"PI","PI_ONQ_M","3_1_M","26-40"
111110,"GB",1.6371937,"5","5","5",5,5,5,2,70,"PI","PI_OQ_M","5_5_M",">65"
111111,"GB",1.4204123,"5","5","5",5,5,5,2,51,"C","C_C_M","5_5_M","41-65"
111112,"GB",2.8408246,"5","2","5",5,2,5,2,36,"C","C_C_M","5_2_M","26-40"
111113,"GB",1.5241818,"2","1","1",2,1,1,2,33,"OQ","OQ_OQ_M","2_1_M","26-40"
111118,"GB",2.8408246,"5","2","2",5,2,2,2,42,"C","C_C_M","5_2_M","41-65"
111119,"GB",5.372783,"3","5","3",3,5,3,1,17,"C","C_PI_F","3_3_F","14-25"
111120,"GB",2.8408246,"5","2","2",5,2,2,2,44,"C","C_PI_M","5_2_M","41-65"
111124,"GB",4.5725455,"3","2","2",3,2,2,2,19,"C","C_OQ_M","3_2_M","14-25"
111204,"GB",3.069121,"2","1","1",2,1,1,2,53,"PI","PI_OQ_M","2_1_M","41-65"
111205,"DE",2.2119153,"3","5","2",3,5,2,2,75,"OQ","OQ_OQ_M","3_5_M",">65"
111211,"GB",2.8495405,"1","1","1",1,1,1,1,74,"OQ","OQ_OQ_F","1_1_F",">65"
111223,"GB",3.2933385,"2","1","1",2,1,1,2,33,"OQ","OQ_OQ_M","2_1_M","26-40"
111302,"GB",1.768763,"1","1","1",1,1,1,2,75,"ONQ","ONQ_ONQ_M","1_1_M",">65"
111303,"GB",3.869703,"1","1","1",1,1,1,1,31,"ONQ","ONQ_C_F","1_1_F","26-40"
111305,"GB",2.8495405,"5","5","1",5,5,1,1,67,"C","C_C_F","5_1_F",">65"
111306,"DE",2.9064748,"1","3","5",1,3,5,1,16,"ONQ","ONQ_OQ_F","1_5_F","14-25"
111308,"GB",1.768763,"1","1","1",1,1,1,2,78,"C","C_C_M","1_1_M",">65"
111309,"GB",3.2465389,"1","1","1",1,1,1,1,53,"OQ","OQ_C_F","1_1_F","41-65"
111315,"GB",3.2465389,"5","1","2",5,1,2,1,52,"C","C_ONQ_F","5_2_F","41-65"
111318,"DE",2.7093396,"3","3","3",3,3,3,2,29,"ONQ","ONQ_OQ_M","3_3_M","26-40"
111320,"GB",3.069121,"5","1","1",5,1,1,2,53,"C","C_C_M","5_1_M","41-65"
111324,"DE",2.5661452,"3","3","3",3,3,3,1,65,"C","C_OQ_F","3_3_F","41-65"
111403,"GB",3.2465389,"5","1","1",5,1,1,1,38,"C","C_PI_F","5_1_F","26-40"
111404,"GB",3.069121,"1","1","1",1,1,1,2,49,"OQ","OQ_ONQ_M","1_1_M","41-65"
111407,"DE",2.2119153,"3","3","2",3,3,2,2,60,"C","C_OQ_M","3_3_M","41-65"
111412,"GB",1.768763,"1","1","1",1,1,1,2,70,"ONQ","ONQ_ONQ_M","1_1_M",">65"
111413,"GB",3.537526,"5","3","3",5,3,3,2,58,"C","C_ONQ_M","5_3_M","41-65"
111416,"GB",3.2933385,"3","3","5",3,3,5,2,30,"C","C_C_M","3_3_M","26-40"
111419,"DE",3.5269012,"1","3","3",1,3,3,2,16,"OQ","OQ_C_M","1_3_M","14-25"
111425,"DE",2.5661452,"3","3","3",3,3,3,1,58,"OQ","OQ_OQ_F","3_3_F","41-65"
111509,"GB",2.069227,"1","1","1",1,1,1,2,82,"ONQ","ONQ_OQ_M","1_1_M",">65"
111512,"GB",5.697055,"2","1","1",2,1,1,1,40,"C","C_ONQ_F","2_1_F","26-40"
111520,"DE",3.2094607,"4","3","3",4,3,3,1,34,"C","C_OQ_F","4_3_F","26-40"
111523,"GB",3.5904799,"5","5","5",5,5,5,2,36,"C","C_C_M","5_5_M","26-40"
111524,"GB",1.9263928,"3","5","5",3,5,5,2,24,"C","C_C_M","3_5_M","14-25"
111603,"DE",1.6337285,"5","3","4",5,3,4,2,36,"OQ","OQ_C_M","5_3_M","26-40"
111609,"DE",5.223156,"2","3","3",2,3,3,2,37,"PI","PI_OQ_M","2_3_M","26-40"
111610,"GB",3.310684,"3","3","5",3,3,5,1,39,"C","C_C_F","3_5_F","26-40"
111615,"DE",2.5661452,"3","3","2",3,3,2,1,61,"OQ","OQ_ONQ_F","3_2_F","41-65"
111616,"GB",3.3584075,"5","5","1",5,5,1,2,32,"PI","PI_C_M","5_5_M","26-40"
111617,"GB",1.80371,"2","1","1",2,1,1,2,77,"C","C_ONQ_M","2_1_M",">65"
111619,"GB",3.310684,"5","5","1",5,5,1,1,44,"C","C_OQ_F","5_1_F","41-65"
111621,"DE",2.5661452,"3","3","2",3,3,2,1,65,"OQ","OQ_PI_F","3_2_F","41-65"
111804,"GB",1.56488,"5","1","1",5,1,1,2,53,"C","C_ONQ_M","5_1_M","41-65"
111813,"GB",3.60742,"2","1","1",2,1,1,2,56,"C","C_OQ_M","2_1_M","41-65"
111818,"GB",3.3584075,"5","5","5",5,5,5,2,34,"C","C_C_M","5_5_M","26-40"
111819,"GB",1.655342,"5","2","2",5,2,2,1,41,"C","C_C_F","5_2_F","41-65"
111901,"GB",3.12976,"5","2","3",5,2,3,2,46,"PI","PI_PI_M","5_2_M","41-65"
111902,"GB",1.97308,"5","3","2",5,3,2,1,32,"C","C_PI_F","5_2_F","26-40"
111904,"GB",4.9660254,"3","1","1",3,1,1,1,49,"OQ","OQ_OQ_F","3_1_F","41-65"
111905,"GB",1.80371,"1","1","1",1,1,1,2,60,"OQ","OQ_ONQ_M","1_1_M","41-65"
111907,"GB",3.3584075,"2","5","1",2,5,1,2,31,"C","C_OQ_M","2_5_M","26-40"
111913,"GB",5.41113,"1","1","1",1,1,1,2,58,"OQ","OQ_OQ_M","1_1_M","41-65"
111914,"GB",1.6792037,"2","3","5",2,3,5,2,30,"OQ","OQ_OQ_M","2_3_M","26-40"
111916,"GB",1.6792037,"5","2","2",5,2,2,2,30,"C","C_OQ_M","5_2_M","26-40"
111917,"GB",3.12976,"5","5","5",5,5,5,2,43,"OQ","OQ_C_M","5_5_M","41-65"
111922,"GB",3.12976,"2","1","1",2,1,1,2,46,"OQ","OQ_ONQ_M","2_1_M","41-65"
111924,"GB",1.97308,"3","5","5",3,5,5,1,21,"C","C_C_F","3_5_F","14-25"
112005,"GB",1.6792037,"1","2","1",1,2,1,2,26,"PI","PI_OQ_M","1_2_M","26-40"
112008,"GB",3.3584075,"5","5","1",5,5,1,2,33,"PI","PI_C_M","5_5_M","26-40"
112017,"GB",3.310684,"1","1","1",1,1,1,1,50,"OQ","OQ_OQ_F","1_1_F","41-65"
